12.06,52.37,-999,38.07,75.03,22.58,76.13,76.24,-999,-999,13.67,42.29,19.19,47.39,12.65,48.51,83.54,-999,56.55,79.56,43.97,26.13,18.41,27.36,78.41,72.12,77.71,72.07,10.69,10.79,88.54,-1.69,-999,16.09,78.37,51.69,14.85,26.93,12.30,57.58,55.86,58.11,46.74,39.50,22.24,24.49,26.98,36.37,58.24,76.83,21.98,33.10,26.65,42.83,72.56,19.51,56.70,33.44,15.77,52.50,13.03,19.51,22.68,79.37,68.21,32.02,42.93,73.37,46.66,-999,-999,79.00,32.93,-9.14,48.43,43.92,75.89,50.36,48.02,13.35,84.93,47.17,29.77,54.35,15.35,40.98,73.47,74.71,41.27,56.77,48.22,17.30,37.91,37.95,47.86,58.40,36.67,60.11,89.93,60.97
-999,84.90,46.64,-999,42.92,46.71,21.93,58.13,72.88,84.32,143.54,47.24,23.80,20.83,68.76,54.43,89.12,36.61,67.46,54.89,82.23,-999,83.15,83.67,17.57,64.87,10.01,59.32,44.62,33.03,84.68,53.53,44.65,24.83,50.07,45.11,31.90,49.26,25.00,45.57,72.91,76.68,76.14,82.04,62.36,11.14,61.38,59.11,77.58,53.39,41.41,76.29,42.40,18.31,-999,84.13,54.87,26.50,52.21,85.83,78.44,43.58,45.35,21.27,58.24,45.44,-0.41,53.73,80.00,54.02,32.38,22.39,41.93,67.50,65.82,81.24,11.81,18.38,55.41,41.90,34.26,65.20,71.12,66.36,11.66,27.10,13.64,126.02,26.46,74.66,75.35,35.66,17.12,78.13,87.64,60.52,51.83,12.91,48.09,57.09
44.76,-999,69.96,10.90,12.29,-999,81.60,42.78,43.28,64.15,-999,62.15,55.41,88.36,88.15,79.24,11.80,35.07,22.15,83.98,87.10,-999,36.63,-999,47.29,69.28,82.62,63.99,47.63,45.11,-999,65.18,39.13,84.49,142.36,12.20,75.72,40.75,61.37,89.46,74.43,62.32,31.14,31.24,10.39,38.22,117.18,56.69,25.35,21.55,80.17,41.30,68.67,35.61,85.59,20.76,27.53,69.16,25.53,41.01,29.65,73.00,65.94,59.56,71.74,-2.09,74.01,29.69,84.17,78.47,51.22,75.03,60.62,57.73,18.47,63.68,54.33,21.86,-999,24.04,57.44,74.55,69.04,44.28,79.36,34.78,66.01,45.81,87.53,48.35,30.29,16.84,29.51,51.40,48.93,73.98,85.77,42.11,29.80,-2.57
50.54,75.14,68.99,47.72,58.86,75.16,28.31,17.95,61.92,50.37,57.46,23.15,60.24,70.67,84.28,33.52,-999,40.45,18.15,-999,113.50,75.33,66.23,61.17,31.28,44.77,71.27,-999,-999,73.68,32.69,64.07,10.65,36.34,32.10,-999,62.63,12.75,80.88,21.87,88.02,57.40,26.22,35.23,22.94,39.26,19.65,56.87,62.46,43.55,-999,89.55,83.89,-999,76.50,10.66,31.33,29.10,84.30,53.42,86.61,48.54,27.99,-999,70.87,16.90,34.73,31.40,76.77,89.88,87.90,59.01,46.40,33.66,13.45,-999,63.04,49.01,37.32,81.93,16.62,87.19,27.86,70.77,30.06,23.21,21.18,-999,22.85,21.39,48.36,-999,-999,72.32,64.93,153.26,56.59,27.70,54.93,-999
30.74,76.82,13.28,27.37,-999,52.43,53.66,15.74,62.01,12.92,-999,39.64,82.00,10.17,41.34,56.14,43.12,19.67,20.77,28.48,37.59,10.26,26.13,59.46,-999,30.64,41.59,76.29,87.61,83.39,82.54,78.48,69.60,47.28,-999,58.36,41.08,34.95,38.41,25.03,74.58,22.83,75.74,81.04,58.36,79.74,32.25,45.29,70.58,78.91,84.11,-999,52.59,86.46,60.22,130.72,18.91,60.81,46.40,64.83,33.86,82.77,31.97,-999,25.50,59.60,60.87,80.41,39.91,74.39,80.51,46.29,69.73,71.89,88.56,76.69,-999,24.96,70.22,14.08,53.59,153.95,48.82,51.47,53.58,134.59,-999,25.62,-999,64.76,35.71,83.90,10.36,30.63,45.89,71.57,17.75,58.13,62.74,66.80
85.11,-999,14.68,17.71,71.81,58.88,46.64,33.42,11.17,52.54,77.90,30.70,14.92,65.92,-999,-11.23,68.65,20.72,59.03,83.40,79.51,31.87,30.17,17.60,64.00,74.75,87.56,79.86,39.80,54.78,21.23,76.33,36.21,89.19,45.38,70.23,31.96,41.77,15.03,28.80,72.28,68.97,71.78,-999,38.39,21.27,67.50,46.50,87.44,80.54,77.79,49.40,19.84,62.38,79.42,30.24,69.99,69.71,20.41,59.64,39.68,76.62,33.91,61.95,145.74,62.67,57.40,57.46,19.74,78.57,33.24,57.38,29.00,44.73,75.68,52.29,79.20,64.40,-999,10.40,73.16,59.10,83.67,89.22,31.44,77.00,83.69,-999,56.56,24.06,37.47,153.86,70.47,26.59,54.70,56.06,-999,23.37,89.13,70.08
57.28,25.91,39.74,52.79,-999,48.81,49.20,80.37,35.56,66.53,68.61,63.29,11.65,10.81,82.74,56.10,13.95,59.01,72.43,17.00,76.99,18.28,23.77,26.93,-999,87.43,74.77,82.32,67.54,-999,32.78,23.32,83.56,71.27,77.05,86.04,47.33,87.40,75.70,89.34,17.91,50.82,25.49,45.69,88.32,82.81,86.88,31.43,83.61,63.91,23.48,59.48,15.53,45.17,62.62,53.83,70.24,76.18,40.60,72.72,85.39,49.46,64.71,72.44,-999,35.17,31.67,65.24,32.81,19.59,-999,53.97,10.41,70.20,114.82,16.34,16.49,68.73,-17.92,54.10,60.84,72.67,70.58,19.97,28.38,68.00,-999,66.87,14.84,14.38,29.50,56.45,36.48,29.31,62.98,41.50,72.88,37.31,76.75,89.03
54.53,78.70,57.48,47.19,51.00,28.19,78.72,54.05,76.39,-999,25.41,15.58,41.16,59.93,27.38,22.89,18.24,38.91,61.49,74.37,-999,58.47,84.61,69.91,76.26,11.34,12.37,132.46,51.36,67.22,26.83,-999,89.30,49.16,66.85,88.49,24.58,53.19,54.47,30.50,71.14,89.84,66.48,31.71,13.02,86.56,151.30,32.07,54.09,10.63,51.35,45.60,71.50,-999,15.91,-999,47.00,-999,44.27,84.44,20.37,25.63,53.73,53.66,-999,89.19,45.24,39.90,56.54,48.24,-999,64.57,16.52,29.05,38.62,22.25,34.58,70.30,30.46,71.05,29.98,70.84,18.17,-999,34.56,53.14,32.77,74.33,75.48,-15.46,20.60,11.90,28.33,69.91,-4.72,76.30,82.43,67.96,85.74,46.74
80.53,18.87,32.47,88.93,44.47,-999,34.07,36.18,55.56,32.73,51.81,41.96,74.28,42.61,20.98,29.16,74.57,31.75,57.92,78.67,64.92,13.11,24.09,-999,20.03,24.78,67.76,67.58,40.58,-999,87.90,16.39,23.12,82.00,59.57,70.64,68.71,67.04,56.52,39.95,23.69,44.56,19.50,15.35,65.13,39.60,84.98,84.10,54.84,31.60,78.66,28.81,12.50,74.55,77.95,72.24,85.85,71.07,50.09,67.63,33.10,63.36,24.83,34.90,75.55,32.63,43.68,85.38,41.84,60.43,39.38,45.55,30.80,66.78,47.19,13.82,72.90,18.39,38.80,37.66,45.61,75.37,70.98,81.12,79.48,75.07,19.84,82.37,40.38,67.16,59.68,45.14,30.13,50.53,57.42,49.38,10.83,75.92,29.65,22.60
64.62,71.65,89.69,29.13,66.44,26.22,70.52,28.12,-999,19.17,38.32,47.88,80.10,10.60,16.01,78.57,50.74,38.05,49.57,61.34,37.24,-999,47.92,62.52,78.32,-999,59.68,41.21,25.86,67.98,74.67,28.93,21.96,80.41,74.39,26.96,46.80,15.55,88.02,50.91,31.18,-999,64.75,-999,65.89,39.35,75.96,38.37,17.26,-999,24.15,69.85,42.61,-999,86.12,70.31,88.92,16.87,-999,78.29,-999,74.94,11.64,63.89,52.04,24.44,47.90,85.61,86.14,19.42,26.63,11.34,19.65,12.17,37.15,55.10,75.97,50.64,74.87,39.72,60.92,55.15,66.91,40.70,29.80,33.95,72.00,46.56,61.96,65.87,15.67,69.79,30.13,52.79,64.30,79.46,156.31,73.95,21.23,88.55
10.89,38.90,74.40,12.98,12.76,66.49,83.96,56.65,17.73,48.19,20.01,12.93,77.92,68.04,13.72,88.78,55.20,71.44,17.36,76.52,67.70,29.44,14.67,86.10,21.34,61.86,26.68,38.24,52.79,14.59,29.33,80.39,10.18,41.49,49.01,84.90,85.40,-4.42,47.72,52.83,30.55,128.58,21.69,87.39,27.74,55.06,18.51,22.46,-999,44.73,33.32,71.70,52.95,68.05,80.76,24.47,72.71,52.79,24.46,84.07,27.99,84.58,22.06,11.95,53.61,-999,66.79,18.75,60.01,62.67,22.08,42.32,40.48,39.62,55.87,23.63,85.83,59.04,55.18,60.50,88.58,-999,60.81,56.55,73.41,26.88,-11.33,35.86,48.24,78.99,23.14,41.88,60.49,55.32,22.84,80.07,25.79,26.88,80.09,41.81
-15.71,63.87,76.30,52.66,32.67,32.68,57.83,73.68,68.92,45.53,73.47,57.44,59.45,34.33,55.39,-999,12.38,46.09,20.07,12.77,29.42,-999,22.57,36.95,26.59,24.34,10.53,57.19,56.97,54.56,51.27,-18.49,11.42,52.08,72.16,31.21,71.17,36.41,45.71,51.06,65.84,31.79,25.13,80.54,87.93,29.71,60.32,-999,74.14,42.15,89.92,59.67,69.96,65.31,33.12,60.71,43.46,73.92,85.59,-999,25.25,24.55,10.42,36.96,11.17,68.38,36.49,36.11,20.55,48.16,67.46,-999,40.52,52.94,83.28,13.95,16.89,55.84,64.69,75.26,24.49,57.96,49.71,84.00,83.20,129.48,55.16,46.48,-999,79.06,45.20,61.14,54.77,71.99,24.43,41.75,44.20,57.93,31.78,57.70
40.58,43.19,51.58,42.32,37.61,76.82,18.17,84.10,59.82,23.71,22.70,71.72,76.31,56.38,22.78,16.14,-999,65.67,75.02,71.97,58.74,64.26,18.95,72.20,15.71,16.00,79.41,62.17,-999,29.97,69.83,12.04,25.97,32.13,66.63,24.52,23.75,-999,77.52,60.45,17.32,68.57,54.41,21.53,-999,42.83,58.55,44.72,21.91,31.59,52.33,52.07,75.05,80.16,66.01,12.98,61.31,74.91,15.33,-999,51.90,28.89,44.64,-999,75.31,53.29,44.76,51.43,80.09,45.89,19.39,-999,85.75,29.50,63.31,72.16,55.56,83.07,71.07,23.94,32.89,19.19,87.84,51.07,20.24,69.68,41.91,69.74,33.72,47.56,60.00,76.52,42.67,86.97,78.18,64.79,63.68,85.83,76.65,68.42
64.09,54.18,23.15,63.88,63.87,60.22,-999,67.49,67.82,24.99,44.20,13.49,20.56,62.35,34.05,37.44,61.96,36.72,80.78,42.37,54.68,56.73,76.85,83.28,89.26,45.91,-999,65.75,36.95,32.39,32.97,47.71,65.46,46.89,48.96,85.67,29.83,61.86,48.84,31.74,19.83,47.54,59.46,-999,78.33,79.59,41.79,82.33,75.11,61.33,75.69,20.61,45.14,28.12,17.08,49.42,75.49,70.53,12.57,34.10,53.47,11.88,78.09,82.59,75.66,54.78,65.21,27.22,33.93,52.43,14.19,37.91,69.14,61.18,72.31,-999,35.01,55.99,52.14,64.43,44.90,10.06,27.19,37.18,36.26,67.47,51.70,12.34,11.53,66.89,-999,43.75,59.71,78.22,42.07,43.71,84.18,-18.10,41.09,84.44
56.78,33.04,30.94,50.34,57.83,78.95,25.91,59.21,46.14,26.94,40.96,33.68,11.65,74.30,80.37,44.31,60.50,89.19,18.35,-999,25.32,87.15,59.57,23.38,37.07,22.52,29.61,49.60,55.45,38.80,34.12,14.08,70.11,26.78,70.35,10.77,70.77,-999,22.94,-999,45.83,75.37,81.41,47.52,86.06,83.71,84.01,17.98,61.75,85.63,57.29,47.58,-999,61.44,40.29,42.05,88.04,-999,67.15,30.99,69.93,21.36,77.11,34.04,74.10,67.44,69.21,33.57,76.70,16.17,16.04,-999,44.09,16.26,-999,30.92,-999,78.99,88.28,53.14,26.46,62.14,85.40,-999,15.54,31.46,-999,59.58,72.20,40.55,40.27,-999,34.52,49.05,18.62,47.05,43.94,56.13,35.24,84.60
38.21,37.80,34.96,41.08,58.93,16.73,26.15,82.37,35.57,25.52,27.06,69.07,18.34,37.55,58.20,15.42,28.72,80.91,48.59,25.94,65.13,-999,-999,14.87,35.06,67.79,72.37,58.30,34.14,30.29,74.29,37.23,49.43,79.38,17.03,58.07,17.65,46.34,-999,-999,-999,33.83,86.15,16.29,59.06,65.06,-999,45.99,67.57,76.84,54.66,52.02,66.90,78.75,89.69,72.05,46.00,53.61,-14.56,54.84,26.02,51.65,57.48,41.57,77.59,85.63,-2.65,48.61,10.66,83.60,81.94,39.42,87.26,87.60,38.69,50.67,24.63,60.80,69.62,39.34,54.75,63.62,61.32,24.94,20.54,42.07,45.08,70.21,24.45,35.75,24.06,68.94,82.79,26.08,88.69,42.00,83.15,27.41,82.05,52.73
141.78,68.67,43.47,23.25,73.05,84.98,32.16,35.82,49.78,79.34,12.88,39.30,39.18,72.96,70.72,54.06,18.54,28.76,62.17,86.35,51.77,58.12,28.60,82.66,70.77,78.76,19.92,67.10,21.94,50.32,75.70,54.55,35.59,88.26,87.39,85.86,36.60,-5.15,16.54,80.83,43.60,29.62,80.57,77.31,82.24,28.00,13.16,79.15,83.26,82.10,44.20,18.14,40.56,57.58,58.32,47.37,87.60,19.72,68.21,56.82,84.06,60.79,33.71,14.45,53.85,-999,58.40,34.73,39.59,16.03,68.32,72.45,80.76,-999,36.09,65.35,76.47,-999,86.31,70.21,18.05,19.32,42.11,-999,50.31,13.88,44.52,73.77,51.42,88.33,72.99,76.79,-13.27,60.73,15.75,38.86,112.31,83.06,13.66,88.05
78.08,77.02,43.54,50.95,63.42,33.51,73.21,84.67,58.97,10.63,84.16,31.57,62.17,82.74,74.40,66.79,15.04,27.00,12.22,70.45,20.34,57.71,-999,57.92,26.34,56.88,28.48,18.46,54.98,11.39,13.32,63.69,53.61,87.06,26.48,62.03,10.99,83.03,-999,24.06,36.14,81.12,20.15,18.58,47.25,58.57,83.52,21.43,80.90,33.33,44.08,59.67,33.73,42.06,38.29,80.84,17.65,74.48,70.52,21.52,79.84,23.29,20.43,82.34,-999,81.65,33.37,67.42,77.24,-999,85.31,41.05,19.35,72.94,36.46,76.55,-999,-999,75.52,17.96,76.99,63.35,74.34,75.48,86.02,18.51,27.35,29.56,67.85,26.03,39.53,86.97,75.69,23.70,60.28,47.69,31.36,80.28,36.70,71.01
64.52,30.97,79.00,-999,14.68,45.36,68.85,69.70,72.00,77.74,45.48,50.85,78.90,67.67,79.34,74.58,31.56,61.62,78.17,65.32,31.59,41.71,85.68,24.70,30.72,41.89,22.38,21.45,34.84,65.53,88.58,52.57,35.69,50.07,32.62,15.18,17.03,55.03,44.51,28.64,72.30,22.20,81.62,63.97,37.31,44.63,28.64,11.19,21.78,14.89,27.57,19.42,-999,58.91,30.34,49.64,24.41,61.95,77.81,37.87,-999,68.39,54.89,54.91,81.88,55.68,34.53,45.75,31.92,32.95,82.89,71.90,78.27,23.46,-999,36.04,52.36,18.70,70.35,35.96,71.01,66.51,86.26,26.80,73.45,41.45,48.73,30.51,21.50,12.76,39.39,-999,19.43,32.05,36.56,59.24,76.95,14.91,21.75,44.37
88.52,-999,69.01,24.55,68.63,71.98,32.44,88.90,39.51,45.78,83.59,61.86,27.32,72.48,11.98,34.16,18.39,49.30,50.67,13.83,56.41,14.56,12.29,13.36,143.87,30.65,-999,-999,23.58,66.18,60.07,82.11,54.63,22.12,68.81,48.07,19.11,-999,33.04,19.78,56.90,61.01,32.00,72.50,-999,26.35,86.06,17.54,28.54,83.83,70.26,82.12,48.81,35.24,88.78,89.54,64.81,12.08,18.77,75.21,77.00,45.72,33.45,27.61,20.60,86.22,41.27,86.34,27.50,16.73,82.37,65.29,29.40,45.70,26.10,37.97,74.01,66.02,58.30,74.98,40.27,80.49,22.46,28.89,35.83,55.21,65.36,73.14,55.90,21.17,62.12,59.52,69.60,14.27,76.55,31.32,-999,42.29,20.04,80.14
21.40,31.38,-999,79.96,11.28,54.23,41.06,62.14,37.74,67.26,81.11,30.82,79.18,77.56,60.22,78.40,28.07,74.86,81.32,72.88,25.21,48.64,73.02,37.30,59.25,67.85,76.23,66.26,30.49,31.95,49.92,50.62,13.25,33.36,37.71,23.30,33.87,83.05,-999,89.11,59.79,31.43,16.04,52.14,13.40,-17.92,73.32,53.95,-999,-999,85.74,69.80,36.18,19.97,60.79,-15.41,30.08,84.79,43.31,75.03,40.96,21.49,84.33,88.07,87.34,64.60,40.36,64.51,18.96,36.71,37.44,55.39,89.56,23.17,50.15,51.86,-999,40.58,38.31,-999,37.31,67.17,21.88,78.83,82.45,-0.36,39.85,27.18,69.63,47.57,88.83,83.32,60.32,35.77,39.11,40.33,-999,42.39,37.87,37.72
54.13,17.57,39.51,57.98,46.52,74.73,84.17,14.31,69.93,20.50,52.69,82.46,33.64,14.32,86.31,20.21,88.29,62.50,38.38,59.52,87.04,77.45,-999,75.93,45.05,35.89,34.42,19.47,19.23,35.07,79.13,66.85,83.47,25.26,27.74,28.06,61.89,88.97,86.83,42.22,73.85,79.52,42.88,49.92,88.35,-999,20.97,66.19,-11.80,78.33,56.07,13.87,69.94,24.37,44.81,10.98,51.03,56.35,40.08,13.06,57.79,15.42,-999,68.65,45.52,62.67,33.92,46.36,30.68,60.02,48.59,-15.65,31.98,40.41,33.87,-999,17.78,74.32,66.85,40.57,43.04,18.83,29.66,79.72,77.08,86.23,-999,22.84,20.82,37.49,11.47,15.49,11.32,24.44,25.06,78.28,78.14,68.45,31.38,22.94
35.09,81.21,62.53,58.81,17.03,37.03,16.69,-999,57.40,59.86,39.87,57.97,-999,88.83,31.81,69.26,65.79,84.94,63.13,77.95,-999,48.12,59.43,69.50,16.73,30.83,76.46,21.28,15.78,53.51,62.35,-999,15.57,43.69,51.24,82.95,66.87,37.68,85.64,78.18,75.42,83.89,34.55,41.72,-999,33.70,59.58,55.76,49.23,37.33,60.47,35.07,18.25,74.77,36.60,86.43,70.87,23.76,-999,-999,89.90,14.53,37.49,28.74,74.33,83.60,53.41,18.88,80.99,64.42,61.87,29.57,59.21,81.61,73.95,47.59,71.01,78.58,21.20,74.50,39.47,-999,52.28,60.71,18.16,80.40,73.06,85.08,82.80,82.16,23.98,81.99,23.50,44.07,57.27,55.83,76.66,69.65,-999,40.02
22.08,74.25,14.65,82.16,65.21,67.50,88.29,65.21,17.08,53.21,54.03,25.26,30.70,-999,47.14,86.78,24.50,41.66,-13.12,66.21,59.28,45.50,59.56,55.88,87.24,43.90,30.17,78.77,51.45,25.03,87.69,85.45,25.13,75.77,77.42,32.72,88.50,23.82,75.41,21.93,22.41,18.41,50.09,54.67,79.89,48.68,29.49,52.03,51.12,70.49,62.78,31.64,24.11,37.98,37.65,64.82,35.60,36.09,87.59,12.43,71.80,31.21,31.84,89.53,32.70,50.01,87.98,83.48,17.27,82.49,77.95,85.55,75.47,89.88,54.76,22.85,59.84,83.66,37.84,44.66,-999,24.63,87.40,48.58,85.83,47.14,20.28,49.82,22.60,68.31,54.26,82.44,11.39,37.79,11.88,18.66,18.33,30.44,68.14,29.36
62.75,27.28,67.90,22.51,31.87,63.55,85.38,18.06,86.17,-999,87.94,24.30,23.53,68.49,129.35,54.39,51.18,13.62,82.66,12.67,61.41,28.32,64.84,69.76,-999,68.44,69.24,78.85,50.32,61.59,-999,33.57,30.20,14.97,48.98,53.28,25.15,85.71,12.86,23.83,71.96,-6.67,43.83,15.63,54.32,39.84,62.60,12.25,68.99,29.28,59.09,43.90,50.37,25.02,61.99,60.57,83.39,-999,127.99,60.29,86.92,-999,10.14,77.59,15.54,61.79,15.41,48.17,15.65,64.58,44.87,20.48,77.91,44.76,10.09,50.31,60.27,26.85,-999,81.18,51.77,23.22,-999,85.53,77.08,44.06,22.36,-999,-999,25.45,27.78,39.75,85.97,-999,18.21,37.40,40.79,80.98,22.41,70.98
77.07,-18.04,64.38,20.27,66.71,40.70,84.14,53.52,70.99,21.24,89.02,39.45,81.69,22.07,22.90,29.14,54.01,82.83,69.73,69.32,-999,45.04,51.16,-999,60.22,58.83,67.03,47.49,32.28,33.88,-999,89.28,-999,72.39,10.76,76.24,66.99,73.96,60.69,31.91,42.13,45.77,43.44,65.11,85.28,89.88,75.19,41.06,84.46,77.80,82.89,-999,-999,25.58,70.53,68.86,-999,41.24,79.64,89.36,85.49,31.56,34.76,64.55,77.62,-999,71.00,86.46,29.06,70.57,35.59,52.69,-999,-999,14.53,37.69,41.77,18.47,-999,-999,32.67,-999,32.40,61.50,79.68,17.97,-999,60.54,-999,57.74,35.50,35.55,20.28,10.29,53.50,84.03,79.37,67.78,-999,76.65
17.22,46.81,77.86,-999,62.13,77.06,74.95,19.84,64.20,39.81,24.88,74.57,18.11,38.14,30.97,10.92,87.56,29.69,48.79,85.44,29.15,55.58,15.15,35.25,-999,30.14,71.57,41.28,36.41,16.14,35.32,23.40,57.66,15.16,60.46,71.05,60.12,47.84,40.62,33.79,16.56,54.29,48.33,-999,75.39,75.04,25.04,-999,45.15,57.56,51.31,47.11,25.48,21.13,32.81,23.16,62.56,14.86,72.60,60.72,44.28,70.43,12.11,49.97,41.07,13.68,47.03,80.60,11.73,23.49,13.50,37.44,63.19,20.53,17.34,13.36,13.39,73.79,37.73,60.34,-999,46.70,77.71,27.07,76.04,45.30,32.73,23.53,59.97,42.98,-999,22.45,33.09,25.94,13.09,26.42,70.32,22.20,46.58,54.50
50.89,75.25,44.01,27.23,63.17,34.12,-999,18.63,51.19,81.99,74.02,48.29,60.42,75.12,89.22,67.24,29.69,25.73,74.18,87.88,13.56,27.70,79.68,-999,54.59,38.36,81.46,12.30,47.30,79.16,65.11,-999,-999,28.82,-999,83.50,21.87,42.10,40.69,-999,18.30,71.09,37.04,27.23,67.60,47.65,76.92,67.00,47.59,81.48,-999,28.18,36.95,50.96,19.41,81.87,54.76,68.12,17.92,11.36,38.14,25.56,50.21,53.26,86.95,73.47,44.94,88.14,23.81,34.71,20.98,71.82,49.52,79.93,79.17,43.70,29.90,42.40,-999,86.01,66.44,31.79,72.72,85.79,52.50,62.18,38.30,18.59,64.08,11.65,48.77,16.16,-999,17.24,75.12,36.76,25.37,-999,87.63,19.92
42.97,18.41,86.75,40.20,86.89,89.83,25.16,54.15,-999,45.72,56.64,12.99,85.03,57.09,41.08,-999,14.64,43.58,82.20,86.06,19.31,40.28,89.28,71.65,70.68,15.71,24.56,86.15,13.71,60.19,58.63,27.22,81.25,20.32,71.30,80.40,83.79,31.14,79.63,46.91,74.92,89.52,77.85,22.30,15.84,62.77,88.96,16.24,64.66,56.90,88.45,11.61,40.51,62.71,44.28,42.36,30.03,89.48,42.15,40.91,80.32,19.79,31.48,-0.24,56.20,37.17,53.77,54.59,71.25,11.83,74.93,50.36,-999,62.05,16.70,36.19,78.71,27.86,59.52,76.96,86.93,64.99,14.36,58.39,16.60,56.13,19.78,86.10,-999,53.76,57.06,-16.76,75.79,16.32,19.82,-999,10.35,70.64,23.27,41.03
83.45,19.17,68.84,-999,78.81,54.16,38.15,59.75,30.19,70.30,37.20,35.08,30.90,57.93,58.90,27.17,11.46,73.86,72.49,23.34,21.39,44.14,62.62,38.48,62.44,86.27,61.58,67.23,47.94,-999,19.20,89.85,77.63,49.40,34.14,16.97,31.28,28.76,18.44,25.75,38.64,67.71,60.14,-999,10.51,68.30,11.45,-999,56.07,75.83,36.69,85.72,20.60,61.56,43.55,13.23,-999,81.01,-999,18.11,15.35,42.65,28.71,-999,24.51,64.35,29.90,49.01,81.92,12.14,-999,19.14,113.63,14.38,59.87,67.12,33.57,44.29,-999,25.03,67.22,69.85,39.30,39.76,44.80,38.85,38.51,84.70,78.62,39.27,35.99,62.48,80.81,69.01,-999,26.30,21.79,76.15,21.49,-999
46.10,69.47,-7.62,65.08,21.78,56.03,62.23,128.21,32.69,26.87,86.00,77.43,39.88,55.31,86.71,84.79,55.48,61.01,-999,82.54,78.75,52.74,29.42,-999,28.96,75.01,71.43,87.96,63.54,54.44,58.36,43.83,49.24,75.88,27.09,79.76,17.67,-999,53.18,79.42,39.12,87.34,-999,85.45,18.53,64.31,79.93,25.18,37.42,56.47,19.44,-999,63.14,37.75,54.07,-5.55,17.98,76.71,16.28,66.34,75.74,60.86,87.11,61.02,77.65,47.43,13.13,66.22,19.02,128.31,63.02,60.13,77.98,38.72,61.06,19.27,68.66,83.04,59.66,25.51,67.49,73.19,73.91,38.90,40.85,-999,16.76,17.32,29.14,58.59,64.93,66.55,63.07,14.25,56.52,13.35,37.16,68.33,32.19,19.06
84.89,62.66,69.02,47.95,61.93,46.93,75.23,32.23,44.69,18.06,40.92,36.49,74.89,15.24,48.94,21.70,53.25,54.74,79.93,57.48,67.44,61.50,23.71,-999,23.96,85.06,18.17,52.07,42.49,42.84,31.80,13.14,24.70,79.70,28.74,66.41,19.29,61.27,65.73,79.06,-999,67.03,42.18,25.18,54.15,117.33,81.70,66.18,79.56,47.43,25.12,19.57,-999,62.70,58.01,53.01,40.94,25.94,47.97,-999,63.38,28.29,-999,76.06,79.32,25.65,40.49,62.27,11.29,45.14,78.82,64.34,76.13,56.95,72.92,18.39,-999,28.27,86.44,-11.52,17.44,41.31,81.87,82.41,43.79,37.56,47.86,89.92,28.38,73.18,49.07,63.19,75.23,56.59,16.69,76.03,62.12,57.55,11.49,44.77
73.41,28.98,36.91,65.10,40.98,20.47,34.25,69.38,17.90,44.53,45.14,-999,70.75,-999,50.42,86.91,50.06,77.95,74.14,14.22,-8.19,33.45,27.68,18.22,39.85,16.81,18.15,25.96,89.79,88.18,73.97,87.87,-999,18.45,60.20,68.85,85.97,81.16,20.36,15.12,55.08,-999,17.45,72.59,46.99,11.63,58.69,35.81,41.58,-999,34.56,42.97,69.10,22.33,67.70,57.48,14.44,21.73,54.70,78.17,39.80,-999,10.59,16.55,10.94,82.58,35.15,39.10,33.32,24.61,52.68,72.36,65.11,59.58,67.68,66.11,52.81,56.81,13.75,55.36,71.56,18.28,48.21,63.81,59.84,18.92,40.89,41.14,17.04,58.40,60.02,10.51,45.85,10.39,43.15,88.10,65.22,15.27,27.23,62.29
39.50,-999,51.45,62.80,11.67,64.22,46.97,20.57,82.40,40.50,69.03,72.45,-999,61.32,60.96,49.28,57.05,75.26,13.46,72.28,27.67,76.61,49.20,84.83,75.10,-999,17.64,69.83,-999,76.85,-999,22.91,59.59,76.35,80.02,73.59,44.47,55.87,33.71,67.81,77.74,-999,50.83,53.92,84.83,-999,80.98,77.60,37.12,68.56,19.87,77.77,74.73,46.74,-999,63.67,11.48,67.03,48.30,54.65,22.56,71.12,67.29,43.54,63.57,63.75,24.69,78.32,59.60,-999,29.40,42.13,17.81,53.09,49.50,-999,61.62,26.37,47.75,11.02,88.15,19.88,88.67,26.54,33.38,76.12,14.67,15.50,57.55,35.85,30.77,89.74,53.61,-999,81.33,37.26,-999,78.55,-999,26.45
42.19,65.36,59.54,35.13,38.04,83.37,17.13,13.62,70.69,-999,-999,35.59,48.94,65.47,22.51,25.78,51.16,14.90,72.85,50.95,87.04,39.73,42.69,29.18,51.29,80.15,63.77,89.87,80.02,33.58,60.45,-5.30,27.23,77.44,65.08,42.28,10.46,16.23,35.54,-999,30.37,33.86,77.42,32.45,88.02,88.84,77.50,23.33,58.59,83.10,16.29,76.19,32.29,-0.38,34.72,27.51,82.03,40.28,61.40,24.58,16.19,83.78,28.10,35.06,70.31,84.84,46.49,19.30,70.10,30.56,51.01,53.08,40.78,89.28,47.25,55.52,34.84,11.60,19.17,61.02,76.31,87.57,83.26,69.00,61.76,34.62,59.38,-999,23.13,47.85,32.46,15.08,46.46,75.27,46.52,52.04,119.62,84.67,46.96,75.97
